Site,Upload_date,#items_completed,#items_started,#attempts_incorrect,start_timestamp,SessionID,CRASHED,ActivityName,TutorID,MatrixName,ProblemName,TotalProblemCount,#attempts,end_timestamp,activity_duration,completion,last_problemnumber,last_problemname,DateTime_logName,TabletID,PERF_FileName,Promotion,total_incorrect_attempts,total_null_attempts,total_correct_attempts,first_attempt_correct_problem_counter,correct_problem_counter,Unique_Child_ID_1,Area_AN,Row_AN,Column_AN,Area_TID,Row_TID,Column_TID,Last_attemptHiatus,last_problemnumber2,between_activityHiatus,KC(Subtest),KC(Subtest)1,KC(Subtest)2,KC(Subtest)3,new_store_count,Percentage_Completion,First_Attempt_Percentage_Correct,Percentage_Correct,Percentage_Completion_2
131,2018-12-14,10.0,10.0,3.0,946881922067, 6116001855_20000103_093433,0.0,bpop.mn:0..9.MN-SD-UP-OFF1-BL1.incr.4, bpop.mn_0..9.MN-SD-UP-OFF1-BL1.incr.4, math, BPOP_8_8-9-11,10,13,946882003704,81637,COMPLETE,10, BPOP_3_8-3-4,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,2,1,10,8,10,RSWGAP_410,math,4.0,8.0,math,4.0,8.0,6604,10,15810.0,Missing Number,,,,10.0,100.0,80.0,100.0,100.0
131,2018-12-14,,,,946882015331, 6116001855_20000103_093433,0.0,story.parrot::all.A..Z.asc.lc.7__it_22, story.parrot__all.A..Z.asc.lc.7__it_22, literacy, a,24,8,946882033065,17734,BACKBUTTON,0, d,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,1,7,4,4,RSWGAP_410,literacy,4.0,237.0,literacy,4.0,237.0,2710,4,11627.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,4.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
131,2018-12-14,,,,946882033255, 6116001855_20000103_093433,0.0,activity_selector, story.parrot__all.A..Z.asc.lc.7__it_22, literacy, d,24,1,946882033255,0,STORY,0, d,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,4.0,237.0,0,1,190.0,,,,,1.0,4.166666666666666,0.0,0.0,4.166666666666666
131,2018-12-14,,,,946882057750, 6116001855_20000103_093433,0.0,story.gen.hear::story_64, story.parrot__all.A..Z.asc.lc.7__it_22, literacy, d,24,1,946882057750,0,BACKBUTTON,0, d,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,story,13.0,10.0,literacy,4.0,237.0,0,1,24495.0,,,,,1.0,4.166666666666666,0.0,0.0,4.166666666666666
131,2018-12-14,,,,946882057873, 6116001855_20000103_093433,0.0,activity_selector, story.gen.hear__story_64, stories, Hapo zamani palikuwa na Bweha mvivu pia mjinga.,36,1,946882057873,0,STORY,0, Hapo zamani palikuwa na Bweha mvivu pia mjinga.,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,13.0,10.0,0,1,123.0,,,,,1.0,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777
131,2018-12-14,,,,946882146177, 6116001855_20000103_093433,0.0,story.gen.hear::story_64, story.gen.hear__story_64, stories, Hapo zamani palikuwa na Bweha mvivu pia mjinga.,36,1,946882146177,0,BACKBUTTON,0, Hapo zamani palikuwa na Bweha mvivu pia mjinga.,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,story,13.0,10.0,story,13.0,10.0,0,1,88304.0,,,,,1.0,2.7777777777777777,0.0,0.0,2.7777777777777777
131,2018-12-14,,,,946882146253, 6116001855_20000103_093433,0.0,activity_selector, story.gen.hear__story_64, stories, Alizidi kuukaribia mwamba.,36,1,946882146253,0,STORY,0, Alizidi kuukaribia mwamba.,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,13.0,10.0,0,1,76.0,,,,,1.0,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777
131,2018-12-14,,,,946882156339, 6116001855_20000103_093433,0.0,story.echo::all.A..Z.asc.lc.8__it_22, story.gen.hear__story_64, stories, Alizidi kuukaribia mwamba.,36,1,946882156339,0,BACKBUTTON,0, Alizidi kuukaribia mwamba.,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,240.0,story,13.0,10.0,0,1,10086.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,1.0,2.7777777777777777,0.0,0.0,2.7777777777777777
131,2018-12-14,10.0,10.0,1.0,946882168092, 6116001855_20000103_093433,0.0,bpop.mn:0..9.MN-SD-UP-OFF1-BL1.incr.4, bpop.mn_0..9.MN-SD-UP-OFF1-BL1.incr.4, math, BPOP_0_0-1-5,10,11,946882224813,56721,COMPLETE,10, BPOP_3_3-5-7,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,1,10,10,10,RSWGAP_410,math,4.0,8.0,math,4.0,8.0,6624,10,11753.0,Missing Number,,,,10.0,100.0,100.0,100.0,100.0
131,2018-12-14,,,,946882235310, 6116001855_20000103_093433,0.0,story.hear::letters_alphabet_song__it_47, story.hear__letters_alphabet_song__it_47, literacy, A,72,38,946882366757,131447,BACKBUTTON,0, M,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,1,37,37,37,RSWGAP_410,literacy,4.0,231.0,literacy,4.0,231.0,8405,37,10497.0,Letters,Syllable Sound,Reading Comprehension,Listening Comprehension,37.0,51.388888888888886,51.388888888888886,51.388888888888886,51.388888888888886
131,2018-12-14,,,,946882366871, 6116001855_20000103_093433,0.0,activity_selector, story.hear__letters_alphabet_song__it_47, literacy, M,72,1,946882366871,0,STORY,0, M,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,4.0,231.0,0,1,114.0,,,,,1.0,1.3888888888888888,0.0,0.0,1.3888888888888888
131,2018-12-14,,,,946882395106, 6116001855_20000103_093433,0.0,story.pic.hear::story_61, story.hear__letters_alphabet_song__it_47, literacy, M,72,1,946882395106,0,BACKBUTTON,0, M,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,story,13.0,13.0,literacy,4.0,231.0,0,1,28235.0,,,,,1.0,1.3888888888888888,0.0,0.0,1.3888888888888888
131,2018-12-14,,,,946882395321, 6116001855_20000103_093433,0.0,activity_selector, story.pic.hear__story_61, stories, Nilikimbia kwenda kukutana na rafiki yangu Muthoni.,12,1,946882395321,0,STORY,0, Nilikimbia kwenda kukutana na rafiki yangu Muthoni.,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,13.0,13.0,0,1,215.0,,,,,1.0,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332
131,2018-12-14,,,,946882402803, 6116001855_20000103_093433,1.0,bpop.ltr.lc:Y..Y.all.rand.all.stat.show.122, story.pic.hear__story_61, stories, Nilikimbia kwenda kukutana na rafiki yangu Muthoni.,12,2,946882411991,9188,BACKBUTTON,0, Nilikimbia kwenda kukutana na rafiki yangu Muthoni.,"01/03/2000, 09:34:33", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000054_2000.01.03.09.34.33_6116001855.json, PROMOTION,0,2,0,0,0,RSWGAP_410,literacy,4.0,223.0,story,13.0,13.0,9188,1,7482.0,Letters,Syllable Sound,,,1.0,8.333333333333332,0.0,0.0,8.333333333333332
131,2018-12-14,10.0,10.0,1.0,946874616274, 6116001855_20000103_074315,0.0,bpop.ltr.lc:P..P.all.rand.all.stat.noShow.109, bpop.ltr.lc_P..P.all.rand.all.stat.noShow.109, literacy, BPOP_p_m-g-p,10,11,946874665642,49368,COMPLETE,10, BPOP_p_p-o-g,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,10,10,10,RSWGAP_410,literacy,4.0,155.0,literacy,4.0,155.0,5744,10,-1.0,Letters,Syllable Sound,,,10.0,100.0,100.0,100.0,100.0
131,2018-12-14,4.0,5.0,1.0,946874677511, 6116001855_20000103_074315,0.0,bpop.gl:num.0..9.GL_SD_OFFW1_M.bub3.15, bpop.gl_num.0..9.GL_SD_OFFW1_M.bub3.15, math, BPOP_9_3-9-2,10,6,946874706257,28746,BACKBUTTON,5, BPOP_8_8-4-2,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,5,5,5,RSWGAP_410,math,3.0,12.0,math,3.0,12.0,4853,5,11869.0,Quantifying,,,,5.0,50.0,50.0,50.0,50.0
131,2018-12-14,4.0,5.0,-4.0,946874714566, 6116001855_20000103_074315,0.0,story.parrot::all.A..Z.asc.lc.7__it_16, bpop.gl_num.0..9.GL_SD_OFFW1_M.bub3.15, math, BPOP_8_8-4-2,0,1,946874714566,0,BACKBUTTON,5, BPOP_8_8-4-2,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,237.0,math,3.0,12.0,0,1,8309.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,1.0,inf,,,inf
131,2018-12-14,0.0,1.0,3.0,946874770027, 6116001855_20000103_074315,0.0,story.pic.hear::story_47, story.pic.hear__story_47, stories, page_1,49,4,946874844926,74899,BACKBUTTON,1, page_1,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,2,1,1,0,1,RSWGAP_410,story,10.0,14.0,story,10.0,14.0,67526,1,55461.0,,,,,1.0,2.0408163265306123,0.0,2.0408163265306123,2.0408163265306123
131,2018-12-14,,,,946874844999, 6116001855_20000103_074315,0.0,activity_selector, story.pic.hear__story_47, stories, Sakima aliachwa na dada yake mdogo.,49,1,946874844999,0,STORY,0, Sakima aliachwa na dada yake mdogo.,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,10.0,14.0,0,1,73.0,,,,,1.0,2.0408163265306123,2.0408163265306123,2.0408163265306123,2.0408163265306123
131,2018-12-14,,,,946874852767, 6116001855_20000103_074315,0.0,story.echo::all.A..Z.asc.lc.8__it_16, story.pic.hear__story_47, stories, Sakima aliachwa na dada yake mdogo.,49,1,946874852767,0,BACKBUTTON,0, Sakima aliachwa na dada yake mdogo.,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,240.0,story,10.0,14.0,0,1,7768.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,1.0,2.0408163265306123,0.0,0.0,2.0408163265306123
131,2018-12-14,,,,946874863387, 6116001855_20000103_074315,0.0,story.hear::School_Welcome_Song__it_2, story.hear__School_Welcome_Song__it_2, math, Shule yetu ni nzuri,8,21,946874902974,39587,ENDTUTOR,0, Utaharibu mambo,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,20,8,8,RSWGAP_410,math,15.0,1.0,math,15.0,1.0,3224,8,10620.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,6.0,100.0,100.0,100.0,75.0
131,2018-12-14,,,,946874903092, 6116001855_20000103_074315,0.0,activity_selector, story.hear__School_Welcome_Song__it_2, math, Utaharibu mambo,8,1,946874903092,0,STORY,0, Utaharibu mambo,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,math,15.0,1.0,0,1,118.0,,,,,1.0,12.5,0.0,0.0,12.5
131,2018-12-14,,,,946874910563, 6116001855_20000103_074315,0.0,bpop.ltr.lc:A..Z.all.asc.sim.stat.show.127__it_16, story.hear__School_Welcome_Song__it_2, songs, Utaharibu mambo,8,1,946874910563,0,BACKBUTTON,0, Utaharibu mambo,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,241.0,math,15.0,1.0,0,1,7471.0,Letters,Syllable Sound,,,1.0,12.5,0.0,0.0,12.5
131,2018-12-14,4.0,5.0,0.0,946874970698, 6116001855_20000103_074315,0.0,story.pic.hear::story_50, story.pic.hear__story_50, stories, page_1,29,5,946875135670,164972,BACKBUTTON,5, page_5,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,1,1,3,2,3,RSWGAP_410,story,10.0,17.0,story,10.0,17.0,67782,5,60135.0,,,,,3.0,17.24137931034483,6.896551724137931,10.344827586206897,10.344827586206897
131,2018-12-14,,,,946875135757, 6116001855_20000103_074315,0.0,activity_selector, story.pic.hear__story_50, stories, Mwana tumbili alirushwa kutoka kwa mmoja hadi mwingine.,29,1,946875135757,0,STORY,0, Mwana tumbili alirushwa kutoka kwa mmoja hadi mwingine.,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,10.0,17.0,0,1,87.0,,,,,1.0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653
131,2018-12-14,,,,946875147570, 6116001855_20000103_074315,0.0,story.echo::all.A..Z.asc.lc.8__it_16, story.pic.hear__story_50, stories, Mwana tumbili alirushwa kutoka kwa mmoja hadi mwingine.,29,1,946875147570,0,BACKBUTTON,0, Mwana tumbili alirushwa kutoka kwa mmoja hadi mwingine.,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,240.0,story,10.0,17.0,0,1,11813.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,1.0,3.4482758620689653,0.0,0.0,3.4482758620689653
131,2018-12-14,1.0,1.0,2.0,946875161897, 6116001855_20000103_074315,0.0,countingx:1_10__it_4, countingx_1_10__it_4, math, 10,1,3,946875188169,26272,COMPLETE,1, 10,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,2,1,1,RSWGAP_410,math,6.0,4.0,math,6.0,4.0,3095,1,14327.0,Quantifying,,,,1.0,100.0,100.0,100.0,100.0
131,2018-12-14,1.0,1.0,0.0,946875188273, 6116001855_20000103_074315,0.0,activity_selector, countingx_1_10__it_4, math, 10,1,1,946875188273,0,COMPLETE,1, 10,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,math,6.0,4.0,0,1,104.0,,,,,1.0,100.0,0.0,0.0,100.0
131,2018-12-14,0.0,1.0,0.0,946875198485, 6116001855_20000103_074315,0.0,bpop.ltr.lc:A..Z.all.asc.sim.stat.show.127__it_16, countingx_1_10__it_4, math, 10,26,1,946875198485,0,BACKBUTTON,1, 10,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,241.0,math,6.0,4.0,0,1,10212.0,Letters,Syllable Sound,,,1.0,3.8461538461538463,0.0,0.0,3.8461538461538463
131,2018-12-14,13.0,13.0,-6.0,946875265061, 6116001855_20000103_074315,0.0,story.clo.hear::story_46, story.clo.hear__story_46, stories, nyumbani_mti-hivyo-hadi-nyumbani,33,7,946875583275,318214,ENDTUTOR,13, wao_ndovu-yeye-wote-wao,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,6,6,6,RSWGAP_410,story,10.0,19.0,story,10.0,19.0,18655,13,66576.0,,,,,6.0,39.39393939393939,18.181818181818183,18.181818181818183,18.181818181818183
131,2018-12-14,,,,946875583401, 6116001855_20000103_074315,0.0,activity_selector, story.clo.hear__story_46, stories, Naye Akai aliukalia mkeka wake maalumu huku akifurahi kula kipande kikubwa cha nyama iliyochomwa.,33,1,946875583401,0,STORY,0, Naye Akai aliukalia mkeka wake maalumu huku akifurahi kula kipande kikubwa cha nyama iliyochomwa.,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,10.0,19.0,0,1,126.0,,,,,1.0,3.0303030303030303,3.0303030303030303,3.0303030303030303,3.0303030303030303
131,2018-12-14,,,,946875592575, 6116001855_20000103_074315,0.0,story.echo::all.A..Z.asc.lc.8__it_16, story.clo.hear__story_46, stories, Naye Akai aliukalia mkeka wake maalumu huku akifurahi kula kipande kikubwa cha nyama iliyochomwa.,33,1,946875592575,0,BACKBUTTON,0, Naye Akai aliukalia mkeka wake maalumu huku akifurahi kula kipande kikubwa cha nyama iliyochomwa.,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,240.0,story,10.0,19.0,0,1,9174.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,1.0,3.0303030303030303,0.0,0.0,3.0303030303030303
131,2018-12-14,,,,946875633776, 6116001855_20000103_074315,0.0,num.scale:0..10.off1.1__it_1, story.clo.hear__story_46, stories, Naye Akai aliukalia mkeka wake maalumu huku akifurahi kula kipande kikubwa cha nyama iliyochomwa.,33,2,946875670166,36390,BACKBUTTON,0, Naye Akai aliukalia mkeka wake maalumu huku akifurahi kula kipande kikubwa cha nyama iliyochomwa.,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,2,0,0,0,RSWGAP_410,math,5.0,8.0,story,10.0,19.0,36390,1,41201.0,,,,,1.0,3.0303030303030303,0.0,0.0,3.0303030303030303
131,2018-12-14,,,,946875681715, 6116001855_20000103_074315,0.0,story.hear::letters_alphabet_song__it_41, story.hear__letters_alphabet_song__it_41, literacy, A,72,73,946875866423,184708,ENDTUTOR,0, zipu,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,72,72,72,RSWGAP_410,literacy,4.0,231.0,literacy,4.0,231.0,3445,72,11549.0,Letters,Syllable Sound,Reading Comprehension,Listening Comprehension,72.0,100.0,100.0,100.0,100.0
131,2018-12-14,,,,946875866544, 6116001855_20000103_074315,0.0,activity_selector, story.hear__letters_alphabet_song__it_41, literacy, zipu,72,1,946875866544,0,STORY,0, zipu,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,4.0,231.0,0,1,121.0,,,,,1.0,1.3888888888888888,0.0,0.0,1.3888888888888888
131,2018-12-14,,,,946875877401, 6116001855_20000103_074315,0.0,story.clo.hear::story_47, story.hear__letters_alphabet_song__it_41, literacy, zipu,72,1,946875877401,0,BACKBUTTON,0, zipu,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,story,10.0,20.0,literacy,4.0,231.0,0,1,10857.0,,,,,1.0,1.3888888888888888,0.0,0.0,1.3888888888888888
131,2018-12-14,,,,946875889937, 6116001855_20000103_074315,0.0,story.parrot::ltr-R.rand.56, story.parrot__ltr-R.rand.56, literacy, rafiki,9,19,946875952203,62266,ENDTUTOR,0, raha,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,18,9,9,RSWGAP_410,literacy,4.0,162.0,literacy,4.0,162.0,2033,9,12536.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,9.0,100.0,100.0,100.0,100.0
131,2018-12-14,,,,946875952439, 6116001855_20000103_074315,0.0,activity_selector, story.parrot__ltr-R.rand.56, literacy, raha,9,1,946875952439,0,STORY,0, raha,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,4.0,162.0,0,1,236.0,,,,,1.0,11.11111111111111,0.0,0.0,11.11111111111111
131,2018-12-14,,,,946875968748, 6116001855_20000103_074315,0.0,story.parrot::ltr-R.rand.56, story.parrot__ltr-R.rand.56, literacy, rafiki,9,19,946876023492,54744,ENDTUTOR,0, raha,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,18,9,9,RSWGAP_410,literacy,4.0,162.0,literacy,4.0,162.0,2033,9,16309.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,9.0,100.0,100.0,100.0,100.0
131,2018-12-14,,,,946876023640, 6116001855_20000103_074315,0.0,activity_selector, story.parrot__ltr-R.rand.56, literacy, raha,9,1,946876023640,0,STORY,0, raha,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,4.0,162.0,0,1,148.0,,,,,1.0,11.11111111111111,0.0,0.0,11.11111111111111
131,2018-12-14,10.0,10.0,3.0,946876035029, 6116001855_20000103_074315,0.0,bpop.mn:0..9.MN-SD-UP-OFF1-BL4.incr.1, bpop.mn_0..9.MN-SD-UP-OFF1-BL4.incr.1, math, BPOP_12_12-5-6,10,13,946876111716,76687,COMPLETE,10, BPOP_11_10-11-12,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,2,1,10,9,10,RSWGAP_410,math,4.0,4.0,math,4.0,4.0,7133,10,11389.0,Missing Number,,,,10.0,100.0,90.0,100.0,100.0
131,2018-12-14,,,,946876123555, 6116001855_20000103_074315,0.0,story.parrot::ltr-R.rand.56, story.parrot__ltr-R.rand.56, literacy, rafiki,9,4,946876130266,6711,BACKBUTTON,0, radhi,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,3,2,2,RSWGAP_410,literacy,4.0,162.0,literacy,4.0,162.0,1139,2,11839.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,2.0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
131,2018-12-14,,,,946876130387, 6116001855_20000103_074315,0.0,activity_selector, story.parrot__ltr-R.rand.56, literacy, radhi,9,1,946876130387,0,STORY,0, radhi,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,4.0,162.0,0,1,121.0,,,,,1.0,11.11111111111111,0.0,0.0,11.11111111111111
131,2018-12-14,,,,946876143380, 6116001855_20000103_074315,0.0,story.clo.hear::story_50, story.parrot__ltr-R.rand.56, literacy, radhi,9,1,946876143380,0,BACKBUTTON,0, radhi,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,story,10.0,23.0,literacy,4.0,162.0,0,1,12993.0,,,,,1.0,11.11111111111111,0.0,0.0,11.11111111111111
131,2018-12-14,,,,946876143437, 6116001855_20000103_074315,0.0,activity_selector, story.clo.hear__story_50, stories, Kwenye msitu wa Miwa paliishi tumbili aliyekuwa na huzuni sana.,29,1,946876143437,0,STORY,0, Kwenye msitu wa Miwa paliishi tumbili aliyekuwa na huzuni sana.,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,10.0,23.0,0,1,57.0,,,,,1.0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653
131,2018-12-14,10.0,10.0,1.0,946876152708, 6116001855_20000103_074315,0.0,bpop.ltr.lc:R..R.all.rand.all.stat.show.110, bpop.ltr.lc_R..R.all.rand.all.stat.show.110, literacy, BPOP_r_r-j-u,10,11,946876192693,39985,COMPLETE,10, BPOP_r_i-r-v,"01/03/2000, 07:43:15", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000048_2000.01.03.07.43.15_6116001855.json, PROMOTION,0,1,10,10,10,RSWGAP_410,literacy,4.0,163.0,literacy,4.0,163.0,5758,10,9271.0,Letters,Syllable Sound,,,10.0,100.0,100.0,100.0,100.0
